AFA_Ozone_1 HOUR_Arithmetic Mean,AFA_Ozone_8-HR RUN AVG BEGIN HOUR_Arithmetic Mean,HW24_Wind Speed - Scalar_1 HOUR_Arithmetic Mean,HW24_Wind Direction - Scalar_1 HOUR_Arithmetic Mean,HW24_Carbon monoxide_8-HR RUN AVG END HOUR_Arithmetic Mean,HW24_Carbon monoxide_1 HOUR_Arithmetic Mean,HW24_Wind Direction - Resultant_1 HOUR_Arithmetic Mean,HW24_Wind Speed - Resultant_1 HOUR_Arithmetic Mean,HW24_Sulfur dioxide_1 HOUR_Arithmetic Mean,HW24_Sulfur dioxide_3-HR BLK AVG_Arithmetic Mean,HW24_SO2 max 5-min avg_1 HOUR_Arithmetic Mean,HW24_Relative Humidity_1 HOUR_Arithmetic Mean,HW24_Outdoor Temperature_1 HOUR_Arithmetic Mean,HW24_Std Dev Hz Wind Direction_1 HOUR_Arithmetic Mean,MAN_Ozone_1 HOUR_Arithmetic Mean,MAN_Ozone_8-HR RUN AVG BEGIN HOUR_Arithmetic Mean,Average Mixing Height,Met_Lat,Met_long,Met_elevation,Average daily wind speed,Precipitation,Snowfall,Snow depth,Temperature Average,Direction of fastest 2-minute wind,Direction of fastest 5-second wind,Fastest 2-minute wind speed,Fastest 5-second wind speed,Date
0.032609,0.029,2.875,238.291667,0.65,0.667375,224.458333,2.475,1.428571,1.22,1.838095,62.166667,23.208333,42.770833,0.036435,0.035941,264.0,38.80949,-104.68873,1884.2,5.59,0.0,0.0,2.0,20.0,10.0,10.0,17.0,19.9,2021-02-16
0.032,0.040353,3.275,215.541667,0.533333,0.4445,217.291667,3.125,0.826087,0.814286,1.143478,82.958333,21.416667,24.291667,0.040375,0.039118,,38.80949,-104.68873,1884.2,7.16,0.21,3.3,2.0,22.0,150.0,150.0,16.1,19.0,2021-02-17
0.035167,0.030824,2.716667,183.5,0.333333,0.346458,184.25,2.541667,0.343478,0.342857,0.521739,91.166667,19.541667,26.5875,0.034833,0.034529,660.0,38.80949,-104.68873,1884.2,3.36,0.08,0.9,5.9,19.0,90.0,90.0,8.9,10.1,2021-02-18
0.033083,0.035235,4.258333,275.208333,0.433333,0.489333,276.708333,3.520833,0.834783,0.885714,1.165217,61.0,26.166667,44.7375,0.037,0.040118,,38.80949,-104.68873,1884.2,6.49,0.0,0.0,3.9,22.0,300.0,290.0,31.1,42.9,2021-02-19
0.032375,0.039941,3.729167,264.25,0.445833,0.372333,263.166667,3.183333,0.591304,0.614286,0.804348,61.333333,31.375,42.658333,0.038542,0.038176,1431.0,38.80949,-104.68873,1884.2,8.95,0.0,0.0,2.0,29.0,360.0,20.0,30.0,38.9,2021-02-20
0.044917,0.045706,5.525,269.083333,0.225,0.238458,278.833333,4.258333,0.078261,0.071429,0.208696,38.416667,33.25,47.891667,0.043833,0.042882,1123.0,38.80949,-104.68873,1884.2,8.95,0.0,0.0,1.2,33.0,330.0,330.0,21.9,30.0,2021-02-21
0.040913,0.036412,3.2625,211.291667,0.454167,0.523783,212.625,2.4125,0.957143,0.94,1.438095,40.333333,40.333333,55.570833,0.041174,0.041,,38.80949,-104.68873,1884.2,6.49,0.0,0.0,0.0,37.0,20.0,20.0,16.1,18.1,2021-02-22
0.042083,0.045941,4.6,276.041667,0.4875,0.392042,274.166667,4.066667,0.7,0.657143,1.113043,33.375,45.625,39.004167,0.04575,0.045941,1344.0,38.80949,-104.68873,1884.2,10.07,0.0,0.0,0.0,45.0,310.0,300.0,30.0,42.9,2021-02-23
0.042917,0.043176,7.354167,168.791667,0.2625,0.244875,184.833333,6.945833,0.082609,0.057143,0.191304,65.291667,30.583333,29.595833,0.040417,0.041588,1183.0,38.80949,-104.68873,1884.2,14.54,0.05,3.2,0.0,34.0,160.0,150.0,29.1,38.9,2021-02-24
0.037333,0.033235,2.525,248.416667,0.266667,0.284167,247.333333,2.258333,0.056522,0.042857,0.182609,89.541667,23.833333,32.45,0.03825,0.039118,1980.0,38.80949,-104.68873,1884.2,6.26,0.21,3.5,5.9,24.0,110.0,110.0,12.1,17.0,2021-02-25
0.043708,0.043471,3.7375,277.083333,0.391667,0.404958,275.583333,2.891667,0.526087,0.542857,0.882609,45.666667,33.541667,49.866667,0.047167,0.045529,538.0,38.80949,-104.68873,1884.2,7.61,0.0,0.0,2.0,28.0,250.0,310.0,21.0,27.1,2021-02-26
0.039167,0.045647,5.741667,283.041667,0.333333,0.309792,279.125,4.725,0.286957,0.242857,0.469565,37.666667,32.416667,39.779167,0.043167,0.046824,224.0,38.80949,-104.68873,1884.2,12.08,0.0,0.0,0.0,34.0,270.0,250.0,33.1,45.0,2021-02-27
0.042083,0.038647,5.370833,239.416667,0.2375,0.276042,209.291667,4.9375,0.086957,0.085714,0.265217,37.125,27.291667,24.1375,0.043708,0.043353,,38.80949,-104.68873,1884.2,10.74,0.0,0.0,0.0,29.0,20.0,340.0,19.9,25.9,2021-02-28
0.035125,0.031059,4.754167,220.833333,0.429167,0.44613,223.083333,4.441667,0.928571,0.9,1.490476,40.833333,31.083333,31.191667,0.042833,0.039235,,38.80949,-104.68873,1884.2,8.5,0.0,0.0,0.0,30.0,180.0,160.0,19.9,29.1,2021-03-01
0.027458,0.027588,3.591667,234.916667,0.508333,0.482417,225.625,3.283333,1.065217,1.128571,1.582609,35.25,41.291667,33.308333,0.037375,0.037882,958.0,38.80949,-104.68873,1884.2,7.83,0.0,0.0,0.0,39.0,30.0,20.0,16.1,19.0,2021-03-02
0.029042,0.032412,3.308333,211.375,0.4125,0.426708,193.541667,2.870833,1.269565,1.357143,3.013043,32.208333,43.125,45.029167,0.038833,0.038412,1084.0,38.80949,-104.68873,1884.2,7.61,0.0,0.0,0.0,44.0,160.0,130.0,17.0,28.0,2021-03-03
0.031,0.037706,4.29,251.3,0.55,,267.8,3.64,0.516667,0.75,0.877778,60.65,35.75,39.99,0.037083,0.039882,,38.80949,-104.68873,1884.2,13.42,0.28,1.5,0.0,38.0,340.0,350.0,30.0,42.9,2021-03-04
0.037125,0.032176,5.645833,219.083333,,,204.625,5.15,0.552174,0.571429,2.213043,38.791667,44.625,29.533333,0.046375,0.045529,,38.80949,-104.68873,1884.2,10.51,0.0,0.0,0.0,42.0,320.0,320.0,21.9,33.1,2021-03-05
0.033875,0.045529,3.170833,204.125,0.447368,0.479708,202.666667,2.625,1.026087,1.085714,1.682609,40.833333,43.791667,50.85,0.042917,0.045176,1341.0,38.80949,-104.68873,1884.2,9.62,0.0,0.0,0.0,43.0,160.0,150.0,25.9,36.9,2021-03-06
0.046083,0.038235,5.025,206.916667,0.395833,0.366667,205.541667,4.575,0.634783,0.628571,1.191304,24.75,51.833333,39.0625,0.047583,0.045647,1860.0,38.80949,-104.68873,1884.2,9.84,0.0,0.0,0.0,52.0,160.0,160.0,21.9,29.1,2021-03-07
0.035708,0.042,3.7375,244.291667,0.445833,0.435043,245.041667,2.391667,0.514286,0.45,0.747619,34.333333,49.208333,63.691667,0.043348,0.044176,,38.80949,-104.68873,1884.2,9.4,0.0,0.0,0.0,50.0,240.0,210.0,29.1,36.9,2021-03-08
0.044,0.047176,4.2875,245.416667,0.3375,0.329208,242.916667,3.191667,0.421739,0.414286,0.643478,30.625,51.375,57.441667,0.047208,0.048353,,38.80949,-104.68873,1884.2,9.17,0.0,0.0,0.0,52.0,340.0,340.0,25.9,36.9,2021-03-09
0.043304,0.042588,7.408333,252.0,0.233333,0.257875,253.083333,6.7,0.2,0.171429,0.352174,32.416667,41.333333,35.145833,0.045542,0.044647,,38.80949,-104.68873,1884.2,14.76,0.0,0.0,0.0,45.0,260.0,260.0,38.9,53.0,2021-03-10
0.036583,0.040118,7.9875,162.375,0.3,0.26275,161.458333,7.520833,0.686957,0.685714,1.217391,56.375,36.541667,23.0875,0.036125,0.039059,4417.0,38.80949,-104.68873,1884.2,10.96,0.0,0.0,0.0,35.0,150.0,170.0,21.0,28.0,2021-03-11
0.033833,0.029882,3.779167,135.416667,0.270833,0.285333,136.75,3.479167,0.108696,0.1,0.252174,81.166667,34.708333,27.491667,0.030958,0.027588,,38.80949,-104.68873,1884.2,5.82,0.01,0.0,0.0,35.0,130.0,130.0,14.1,17.0,2021-03-12
0.021833,0.022059,3.145833,214.541667,0.279167,0.260458,230.541667,2.8,0.091304,0.1,0.191304,98.958333,32.375,41.366667,0.019,0.018882,727.0,38.80949,-104.68873,1884.2,8.5,0.47,4.3,0.0,34.0,360.0,350.0,21.0,28.0,2021-03-13
0.035833,0.040529,9.225,342.5,0.2,0.174667,341.625,8.683333,0.017391,0.0,0.056522,76.791667,30.75,20.270833,0.034167,0.039706,,38.80949,-104.68873,1884.2,26.62,0.11,2.1,5.1,31.0,340.0,340.0,40.0,55.0,2021-03-14
0.034083,0.030765,4.133333,243.625,0.3125,0.350292,243.291667,3.629167,0.326087,0.3,0.486957,71.958333,30.333333,35.908333,0.036875,0.039529,,38.80949,-104.68873,1884.2,8.05,0.0,0.0,5.1,28.0,330.0,320.0,29.1,42.1,2021-03-15
0.043667,0.047765,3.929167,203.833333,0.354167,0.3135,203.25,3.225,0.382609,0.385714,0.613043,66.125,35.541667,43.9125,0.044042,0.043882,198.0,38.80949,-104.68873,1884.2,11.18,0.0,0.0,1.2,36.0,20.0,330.0,21.9,29.1,2021-03-16
0.0475,0.044353,5.841667,185.541667,0.2125,0.237583,186.291667,5.304167,0.004762,0.0,0.047619,58.708333,34.166667,31.4625,0.04725,0.048529,629.0,38.80949,-104.68873,1884.2,17.22,0.0,0.0,0.0,34.0,10.0,350.0,32.0,44.1,2021-03-17
0.036042,0.041059,5.354167,167.833333,0.3875,0.359625,166.041667,5.016667,0.808696,0.8,1.556522,48.625,37.666667,31.704167,0.043167,0.041588,702.0,38.80949,-104.68873,1884.2,7.16,0.0,0.0,0.0,35.0,150.0,140.0,18.1,25.1,2021-03-18
0.032792,0.034176,4.7625,201.5,0.345833,0.371792,201.333333,4.354167,1.021739,1.114286,2.047826,50.875,43.875,30.133333,0.038875,0.041941,1000.0,38.80949,-104.68873,1884.2,6.71,0.0,0.0,0.0,41.0,160.0,160.0,18.1,23.0,2021-03-19
0.040292,0.05,5.6,220.208333,0.358333,0.317208,220.916667,4.533333,0.434783,0.442857,0.83913,34.458333,53.375,50.320833,0.045875,0.049176,,38.80949,-104.68873,1884.2,13.42,0.0,0.0,0.0,50.0,210.0,230.0,32.0,44.1,2021-03-20
0.043875,0.042118,5.466667,231.791667,0.195833,0.208333,231.833333,4.654167,0.269565,0.257143,0.578261,65.791667,42.875,34.775,0.043042,0.041,175.0,38.80949,-104.68873,1884.2,13.42,0.35,4.1,0.0,50.0,320.0,330.0,25.9,36.0,2021-03-21
0.046833,0.046882,2.345833,234.125,0.245833,0.239583,232.666667,2.045833,0.095652,0.085714,0.169565,81.458333,34.416667,32.9125,0.044042,0.046824,517.0,38.80949,-104.68873,1884.2,10.29,0.15,2.2,5.9,34.0,30.0,340.0,17.0,23.9,2021-03-22
0.041333,0.044294,6.7,280.0,0.2,0.190043,309.375,6.2875,0.0,0.0,0.047619,64.208333,35.5,21.108333,0.0455,0.044706,1235.0,38.80949,-104.68873,1884.2,16.11,0.0,0.0,1.2,36.0,360.0,20.0,25.9,33.1,2021-03-23
0.038583,0.035647,5.825,222.125,0.241667,0.248583,221.708333,5.470833,0.221739,0.228571,0.447826,72.166667,32.291667,26.691667,0.038478,0.037529,299.0,38.80949,-104.68873,1884.2,11.63,0.03,0.4,0.0,33.0,160.0,160.0,19.9,23.9,2021-03-24
0.038042,0.044118,3.7375,236.833333,0.3375,0.315125,234.75,3.258333,0.721739,0.771429,1.321739,51.333333,38.208333,34.654167,0.041042,0.044882,1476.0,38.80949,-104.68873,1884.2,6.49,0.0,0.0,0.0,35.0,220.0,150.0,18.1,25.1,2021-03-25
0.042417,0.039882,3.36087,222.173913,0.279167,0.294667,223.086957,2.786957,0.35,0.3,0.913636,54.73913,40.478261,40.704348,0.044625,0.043824,2772.0,38.80949,-104.68873,1884.2,6.71,0.0,0.0,0.0,42.0,330.0,330.0,21.9,28.0,2021-03-26
0.041,0.037706,3.933333,220.875,0.2625,0.269042,233.458333,3.391667,0.052174,0.042857,0.143478,46.583333,40.041667,36.370833,0.046542,0.046588,1672.0,38.80949,-104.68873,1884.2,8.72,0.0,0.0,0.0,40.0,20.0,350.0,25.9,38.9,2021-03-27
0.04,0.048,3.279167,233.833333,0.320833,0.345083,236.333333,2.745833,0.478261,0.5,1.213043,38.0,46.541667,41.866667,0.045542,0.047176,2658.0,38.80949,-104.68873,1884.2,5.82,0.0,0.0,0.0,45.0,30.0,260.0,15.0,23.9,2021-03-28
0.049292,0.052235,7.575,278.916667,0.270833,0.239957,275.541667,6.3,0.361905,0.22,0.519048,23.125,54.291667,44.654167,0.047565,0.049882,694.0,38.80949,-104.68873,1884.2,17.9,0.0,0.0,0.0,55.0,260.0,260.0,40.9,57.0,2021-03-29
0.044542,0.035235,7.920833,139.083333,0.229167,0.236333,140.208333,7.5,0.830435,0.885714,1.443478,59.5,30.375,24.558333,0.046042,0.042882,2297.0,38.80949,-104.68873,1884.2,9.84,0.0,0.0,0.0,35.0,350.0,360.0,23.9,32.0,2021-03-30
0.039458,0.046588,5.275,207.583333,0.266667,0.262,205.75,4.658333,1.978261,2.142857,4.395652,37.375,38.041667,33.895833,0.047375,0.047353,1869.0,38.80949,-104.68873,1884.2,6.26,0.0,0.0,0.0,34.0,170.0,170.0,17.0,23.9,2021-03-31
0.039125,0.041118,4.970833,207.541667,0.3,0.317167,227.75,4.275,1.682609,1.8,3.752174,26.75,47.166667,38.670833,0.046375,0.048647,1696.0,38.80949,-104.68873,1884.2,8.95,0.0,0.0,0.0,43.0,140.0,150.0,18.1,23.0,2021-04-01
0.041174,0.037647,2.9,256.791667,0.375,0.39775,261.583333,2.025,0.4,0.4,0.773913,24.25,56.208333,58.054167,0.048417,0.047353,2441.0,38.80949,-104.68873,1884.2,8.28,0.0,0.0,0.0,56.0,70.0,90.0,30.0,44.1,2021-04-02
0.039542,0.040824,3.666667,184.0,0.375,0.368917,158.916667,3.191667,0.730435,0.771429,1.921739,24.625,58.125,48.933333,0.049833,0.048941,2893.0,38.80949,-104.68873,1884.2,7.61,0.0,0.0,0.0,57.0,160.0,150.0,19.9,25.9,2021-04-03
0.039,0.037235,4.666667,239.75,0.25,0.207083,241.208333,4.004167,0.086957,0.057143,0.46087,21.0,63.0,35.745833,0.046333,0.045176,4244.0,38.80949,-104.68873,1884.2,7.83,0.0,0.0,0.0,62.0,190.0,320.0,21.9,28.0,2021-04-04
0.040391,0.047824,4.529167,212.208333,0.325,0.328958,215.708333,3.829167,0.585714,0.34,1.090476,22.041667,62.25,47.7125,0.047913,0.050941,4636.0,38.80949,-104.68873,1884.2,10.07,0.0,0.0,0.0,61.0,230.0,220.0,28.0,36.9,2021-04-05
0.045875,0.048353,6.616667,291.375,0.208333,0.193625,292.166667,5.658333,0.286957,0.271429,1.16087,40.125,50.416667,34.695833,0.047625,0.048647,4000.0,38.80949,-104.68873,1884.2,14.76,0.0,0.0,0.0,60.0,10.0,360.0,36.9,45.0,2021-04-06
0.041,0.034176,3.6875,178.291667,0.254167,0.273125,176.75,3.016667,0.5,0.528571,1.252174,45.041667,47.333333,46.029167,0.0465,0.043588,458.5,38.80949,-104.68873,1884.2,10.29,0.0,0.0,0.0,44.0,10.0,360.0,25.9,34.0,2021-04-07
0.041042,0.045765,5.445833,305.875,0.283333,0.293083,302.541667,4.829167,0.278261,0.285714,0.469565,25.041667,55.041667,35.25,0.048833,0.051647,2586.0,38.80949,-104.68873,1884.2,9.4,0.0,0.0,0.0,53.0,300.0,320.0,25.1,36.0,2021-04-08
0.041458,0.038882,5.6,146.958333,0.220833,0.196,132.791667,4.716667,0.073913,0.071429,0.2,35.666667,44.833333,42.770833,0.0465,0.043706,2283.5,38.80949,-104.68873,1884.2,16.78,0.0,0.0,0.0,48.0,360.0,360.0,40.9,52.1,2021-04-09
0.036375,0.041059,4.704167,217.166667,0.3,0.308333,215.666667,4.283333,0.904348,0.957143,2.126087,32.041667,47.0,31.195833,0.0415,0.044412,1699.0,38.80949,-104.68873,1884.2,7.38,0.0,0.0,0.0,43.0,140.0,170.0,18.1,25.9,2021-04-10
0.045208,0.045118,4.3,147.458333,0.258333,0.209917,159.625,3.458333,0.321739,0.328571,0.921739,27.208333,49.375,43.05,0.046417,0.045647,4282.0,38.80949,-104.68873,1884.2,12.3,0.0,0.0,0.0,52.0,80.0,90.0,31.1,40.9,2021-04-11
0.040913,0.044706,4.308333,122.958333,0.195833,0.198217,126.583333,3.6125,0.066667,0.066667,0.133333,41.291667,38.333333,38.3,0.04213,0.042941,2296.0,38.80949,-104.68873,1884.2,8.72,0.0,0.0,0.0,37.0,30.0,30.0,19.9,25.9,2021-04-12
0.041042,0.039176,8.6875,157.75,0.229167,0.224458,157.583333,8.304167,0.147826,0.128571,0.252174,46.833333,38.875,19.575,0.039958,0.037882,1257.0,38.80949,-104.68873,1884.2,12.3,0.0,0.0,0.0,39.0,160.0,160.0,23.9,33.1,2021-04-13
0.042167,0.046118,5.929167,126.833333,0.2375,0.241583,126.291667,5.416667,0.126087,0.114286,0.252174,53.125,40.333333,31.775,0.040917,0.045471,712.0,38.80949,-104.68873,1884.2,11.41,0.0,0.0,0.0,39.0,110.0,110.0,25.1,33.1,2021-04-14
0.029368,0.023286,4.825,155.416667,0.2625,0.271458,155.25,4.575,0.130435,0.114286,0.23913,84.833333,34.958333,24.675,0.029083,0.022882,684.0,38.80949,-104.68873,1884.2,11.63,0.5,3.7,0.0,37.0,360.0,10.0,23.9,29.1,2021-04-15
0.031083,0.036176,4.220833,138.375,0.2,0.174208,138.583333,3.858333,-0.008696,0.0,0.0,72.0,31.625,25.358333,0.030083,0.034176,356.0,38.80949,-104.68873,1884.2,16.55,0.0,0.0,3.1,31.0,360.0,10.0,28.0,36.9,2021-04-16
0.039708,0.037824,3.541667,248.666667,0.183333,0.200083,261.583333,3.058333,-0.017391,-0.014286,0.034783,59.208333,33.541667,35.841667,0.039458,0.044294,751.0,38.80949,-104.68873,1884.2,8.95,0.0,0.0,0.0,33.0,20.0,10.0,21.9,28.0,2021-04-17
0.038875,0.038235,3.679167,235.916667,0.225,0.263458,231.125,3.220833,0.043478,0.028571,0.178261,41.458333,42.125,37.691667,0.047042,0.045,2023.0,38.80949,-104.68873,1884.2,9.84,0.0,0.0,0.0,40.0,350.0,340.0,23.9,34.0,2021-04-18
0.030792,0.032059,3.875,204.625,0.308333,0.256391,214.291667,3.166667,0.271429,0.14,0.447619,66.25,36.25,44.9625,0.03425,0.030588,2773.0,38.80949,-104.68873,1884.2,12.08,0.14,1.6,1.2,42.0,60.0,60.0,25.1,31.1,2021-04-19
0.0445,0.045824,4.475,153.291667,0.216667,0.218208,168.625,4.075,0.052174,0.057143,0.143478,62.041667,27.875,27.5,0.041958,0.043529,566.0,38.80949,-104.68873,1884.2,8.72,0.02,0.1,0.0,26.0,200.0,190.0,16.1,23.0,2021-04-20
0.043417,0.041471,6.579167,150.708333,0.25,0.238542,150.375,6.170833,0.134783,0.142857,0.234783,58.708333,33.083333,21.6375,0.0425,0.040706,,38.80949,-104.68873,1884.2,11.41,0.0,0.0,0.0,32.0,90.0,170.0,18.1,28.0,2021-04-21
0.038958,0.038529,3.958333,194.083333,0.233333,0.232125,195.125,3.3625,0.208696,0.2,0.330435,55.791667,41.916667,37.1125,0.040083,0.046882,262.0,38.80949,-104.68873,1884.2,9.62,0.0,0.0,0.0,38.0,20.0,10.0,29.1,36.0,2021-04-22
0.03725,0.036294,3.8,200.166667,0.254167,0.280417,194.583333,2.783333,0.165217,0.142857,0.326087,54.583333,46.125,47.5625,0.0485,0.045706,734.0,38.80949,-104.68873,1884.2,7.38,0.09,0.0,0.0,47.0,60.0,60.0,21.9,25.9,2021-04-23
0.036458,0.045353,5.054167,215.625,0.345833,0.32225,201.791667,4.525,0.521739,0.514286,0.873913,45.208333,50.708333,39.991667,0.045125,0.047176,,38.80949,-104.68873,1884.2,10.51,0.0,0.0,0.0,46.0,190.0,160.0,30.0,42.9,2021-04-24
0.050375,0.052294,4.320833,212.25,0.229167,0.237833,212.041667,3.2375,0.243478,0.214286,0.656522,22.791667,62.458333,54.291667,0.049708,0.051647,2468.0,38.80949,-104.68873,1884.2,14.09,0.0,0.0,0.0,61.0,210.0,230.0,36.0,46.1,2021-04-25
0.050261,0.051529,6.104167,214.208333,0.2,0.194304,208.333333,4.670833,0.304762,0.216667,0.552381,10.375,66.666667,48.825,0.049913,0.049353,3416.0,38.80949,-104.68873,1884.2,17.22,0.0,0.0,0.0,68.0,210.0,200.0,31.1,55.0,2021-04-26
0.044875,0.042647,5.641667,181.0,0.320833,0.322,199.5,4.579167,0.318182,0.216667,0.561905,41.708333,52.166667,43.5125,0.04687,0.045,4219.0,38.80949,-104.68873,1884.2,15.43,0.0,0.0,0.0,58.0,350.0,340.0,33.1,47.0,2021-04-27
0.034958,0.029529,5.870833,230.666667,0.258333,0.284292,216.791667,5.429167,0.008696,0.0,0.052174,59.208333,46.333333,25.975,0.038708,0.039882,1346.0,38.80949,-104.68873,1884.2,15.21,0.0,0.0,0.0,46.0,340.0,330.0,28.0,38.9,2021-04-28
0.034333,0.036353,3.858333,132.708333,0.395833,0.401667,134.5,3.333333,0.321739,0.285714,0.873913,37.041667,55.458333,35.6625,0.045833,0.045176,1874.0,38.80949,-104.68873,1884.2,10.96,0.0,0.0,0.0,54.0,30.0,20.0,21.0,28.0,2021-04-29
0.034958,0.039235,3.675,175.625,0.383333,0.383667,175.916667,3.270833,0.821739,0.857143,2.03913,30.666667,61.5,34.670833,0.044417,0.046353,1829.0,38.80949,-104.68873,1884.2,6.49,0.0,0.0,0.0,60.0,160.0,160.0,18.1,25.1,2021-04-30
0.041625,0.045941,3.7625,155.625,0.320833,0.310708,156.583333,3.008333,0.613043,0.6,1.104348,24.208333,68.625,51.004167,0.04775,0.048059,1323.0,38.80949,-104.68873,1884.2,7.38,0.0,0.0,0.0,66.0,350.0,210.0,23.9,38.0,2021-05-01
0.044375,0.046353,6.0875,266.791667,0.204167,0.179625,267.958333,5.441667,0.156522,0.128571,0.230435,47.291667,58.458333,30.266667,0.04575,0.044647,,38.80949,-104.68873,1884.2,18.12,0.33,0.0,0.0,65.0,360.0,360.0,40.9,55.0,2021-05-02
0.037417,0.035,5.308333,237.833333,0.191667,0.179958,251.958333,4.916667,0.004348,0.0,0.030435,80.583333,40.5,24.6625,0.036167,0.034941,,38.80949,-104.68873,1884.2,13.42,0.49,0.0,0.0,43.0,350.0,360.0,21.9,29.1,2021-05-03
0.030826,0.026471,4.033333,205.666667,0.275,0.287957,205.875,3.6125,0.366667,0.366667,0.6,76.666667,44.791667,33.329167,0.032435,0.030647,544.0,38.80949,-104.68873,1884.2,8.5,0.0,0.0,0.0,43.0,150.0,150.0,19.9,25.9,2021-05-04
0.0355,0.034529,2.383333,231.458333,0.266667,0.270708,227.708333,1.841667,0.182609,0.157143,0.356522,60.083333,50.416667,49.158333,0.039833,0.042294,243.0,38.80949,-104.68873,1884.2,8.28,0.0,0.0,0.0,50.0,60.0,60.0,28.0,33.1,2021-05-05
0.035542,0.038294,4.766667,192.541667,0.308333,0.320583,191.708333,4.454167,0.93913,0.971429,2.686957,51.0,55.166667,33.979167,0.044167,0.047765,1179.0,38.80949,-104.68873,1884.2,9.4,0.0,0.0,0.0,53.0,150.0,150.0,23.0,28.0,2021-05-06
0.038042,0.040412,3.4125,209.916667,0.341667,0.35975,218.458333,2.55,0.830435,0.885714,1.634783,33.833333,64.041667,54.054167,0.048875,0.047941,1484.0,38.80949,-104.68873,1884.2,7.38,0.0,0.0,0.0,63.0,290.0,290.0,40.0,55.9,2021-05-07
0.04325,0.048882,4.7875,250.583333,0.283333,0.2365,247.958333,3.833333,0.243478,0.228571,0.382609,38.75,60.416667,45.645833,0.04875,0.047588,4167.0,38.80949,-104.68873,1884.2,12.53,0.01,0.0,0.0,64.0,60.0,310.0,30.0,42.1,2021-05-08
0.040417,0.039294,6.495833,163.708333,0.229167,0.217708,149.166667,6.054167,0.678261,0.714286,1.36087,67.208333,42.875,25.529167,0.038208,0.036824,625.0,38.80949,-104.68873,1884.2,12.53,0.04,0.0,0.0,45.0,40.0,40.0,21.9,27.1,2021-05-09
0.034739,0.032176,5.779167,169.791667,0.258333,0.253174,169.708333,5.558333,0.347619,0.283333,0.6,99.333333,36.708333,26.516667,0.032609,0.029706,529.0,38.80949,-104.68873,1884.2,12.08,0.55,1.2,1.2,39.0,140.0,140.0,23.0,28.0,2021-05-10
0.034,0.033647,3.741667,152.791667,0.270833,0.265042,153.791667,3.491667,0.186957,0.142857,0.330435,96.291667,36.041667,27.079167,0.031375,0.030353,766.0,38.80949,-104.68873,1884.2,7.38,0.18,0.5,0.0,35.0,140.0,130.0,17.0,23.9,2021-05-11
0.034917,0.035176,4.529167,179.583333,0.266667,0.283958,179.416667,4.166667,0.365217,0.371429,0.630435,73.708333,44.5,28.666667,0.030792,0.029529,488.0,38.80949,-104.68873,1884.2,8.95,0.0,0.0,0.0,42.0,170.0,170.0,16.1,19.9,2021-05-12
0.03075,0.029765,2.720833,245.5,0.375,0.39525,246.791667,2.383333,0.847826,0.871429,1.682609,64.416667,51.625,38.766667,0.030417,0.036588,2136.0,38.80949,-104.68873,1884.2,5.37,0.0,0.0,0.0,50.0,200.0,200.0,15.0,19.9,2021-05-13
0.039083,0.041235,3.654167,203.291667,0.333333,0.326708,203.375,3.1,0.869565,0.885714,1.717391,45.375,59.708333,42.3125,0.045333,0.043235,972.0,38.80949,-104.68873,1884.2,7.83,0.0,0.0,0.0,60.0,200.0,220.0,31.1,40.0,2021-05-14
0.03425,0.033118,3.825,207.375,0.329167,0.332375,220.541667,3.508333,0.530435,0.528571,1.186957,71.291667,55.833333,35.7875,0.037208,0.037176,,38.80949,-104.68873,1884.2,8.05,0.0,0.0,0.0,57.0,130.0,130.0,21.9,28.0,2021-05-15
0.028708,0.030471,3.208333,237.958333,0.283333,0.260417,238.916667,2.6125,0.265217,0.257143,0.586957,73.583333,54.958333,39.804167,0.034375,0.034882,438.0,38.80949,-104.68873,1884.2,10.07,0.01,0.0,0.0,58.0,10.0,360.0,25.9,32.0,2021-05-16
0.044609,0.048765,3.741667,246.125,0.275,0.247826,242.541667,3.2625,0.333333,0.333333,0.671429,74.958333,52.75,39.916667,0.045652,0.049176,,38.80949,-104.68873,1884.2,9.84,0.3,0.0,0.0,56.0,100.0,290.0,23.9,32.0,2021-05-17
0.040417,0.035353,4.016667,277.958333,0.258333,0.28325,289.25,3.583333,0.230435,0.228571,0.408696,83.0,50.25,32.666667,0.040542,0.037647,,38.80949,-104.68873,1884.2,10.51,0.47,0.0,0.0,52.0,160.0,330.0,23.0,28.0,2021-05-18
0.038917,0.044706,3.891667,213.875,0.354167,0.337875,196.541667,3.495833,0.847826,0.871429,1.578261,72.708333,53.291667,41.458333,0.038958,0.041882,825.0,38.80949,-104.68873,1884.2,6.93,0.0,0.0,0.0,53.0,170.0,170.0,19.9,25.9,2021-05-19
0.042,0.042765,5.15,224.0,0.316667,0.321375,210.5,4.654167,0.582609,0.585714,0.921739,46.291667,64.0,35.3875,0.043792,0.049294,,38.80949,-104.68873,1884.2,9.84,0.0,0.0,0.0,62.0,160.0,170.0,25.9,38.0,2021-05-20
0.036583,0.040941,8.445833,191.083333,0.316667,0.284958,184.833333,7.670833,1.034783,1.071429,2.026087,35.666667,66.125,35.408333,0.040875,0.041294,,38.80949,-104.68873,1884.2,16.11,0.0,0.0,0.0,66.0,180.0,170.0,38.0,49.0,2021-05-21
